"","year","month","day","Num","Customer","cust_name","Item","Code","ItemCodeSub","Quantity","UnitPrice","Tax","Amount","Des","ReceiptNo","Product","Amount1","Cost","Profit","Goods"
"295",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Cand. Light, 20 watts (8 pack)","AB38","Cole Cand553",18,0.611111111111111,4.58181818181818,50.4,"71076Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1405,"Cand. Light, 20 watts (8 pack)",-50.4,24,26.4,"Cand. Light, 20 watts (8 pack)"
"296",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Golden Umber (100 watt)  Six Light Chandelier","AB58","Cole Gold539",30,0.366666666666667,25.7727272727273,283.5,"71076Cole Home Builders:Phase 1 - Lot 5Golden Umber (100 watt)  Six Light Chandelier",1406,"Golden Umber (100 watt)  Six Light Chandelier",-283.5,85,198.5,"Golden Umber (100 watt)  Six Light Chandelier"
"297",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Pearl Nickle, 5 Light, Medium Base (100 watt max)","AB64","Cole Pear545",6,1.83333333333333,15.5454545454545,171,"71076Cole Home Builders:Phase 1 - Lot 5Pearl Nickle, 5 Light, Medium Base (100 watt max)",1407,"Pearl Nickle, 5 Light, Medium Base (100 watt max)",-171,80,91,"Pearl Nickle, 5 Light, Medium Base (100 watt max)"
"298",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Pendant Bar, Cobblestone, 50lbs. max","AB65","Cole Pend544",18,0.611111111111111,4.09090909090909,45,"71076Cole Home Builders:Phase 1 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1408,"Pendant Bar, Cobblestone, 50lbs. max",-45,22.74,22.26,"Pendant Bar, Cobblestone, 50lbs. max"
"299",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","AB67","Cole Poli541",9,1.22222222222222,23.7272727272727,261,"71076Cole Home Builders:Phase 1 - Lot 5Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",1409,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass",-261,160,101,"Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass"
"300",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","AB73","Cole Soli547",2,5.5,3.43636363636364,37.8,"71076Cole Home Builders:Phase 1 - Lot 5Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",1410,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass",-37.8,19,18.8,"Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass"
"301",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty Bulbs, 100 watt (6 pack)","AB74","Cole Spec552",18,0.611111111111111,9,99,"71076Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1411,"Specialty Bulbs, 100 watt (6 pack)",-99,47.5,51.5,"Specialty Bulbs, 100 watt (6 pack)"
"302",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty, Stage & Studio Bulbs  60 watt","AB75","Cole Spec551",3,3.66666666666667,3.19090909090909,35.1,"71076Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1412,"Specialty, Stage & Studio Bulbs  60 watt",-35.1,15,20.1,"Specialty, Stage & Studio Bulbs  60 watt"
"303",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Tapestry (8/60 watt)  Faux Alabaster Glass","AB79","Cole Tape540",18,0.611111111111111,24.5454545454545,270,"71076Cole Home Builders:Phase 1 - Lot 5Tapestry (8/60 watt)  Faux Alabaster Glass",1413,"Tapestry (8/60 watt)  Faux Alabaster Glass",-270,75,195,"Tapestry (8/60 watt)  Faux Alabaster Glass"
"304",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","AB82","Cole Tape542",6,1.83333333333333,14.7272727272727,162,"71076Cole Home Builders:Phase 1 - Lot 5Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",1414,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10",-162,60,102,"Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10"
"305",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","Cole Vero543",8,1.375,24.5454545454545,270,"71076Cole Home Builders:Phase 1 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1415,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-270,140,130,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"306",2018,7,16,71076,"Cole Home Builders:Phase 1 - Lot 5","Co8","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","AB88","Cole Whit546",14,0.785714285714286,5.23636363636364,57.6,"71076Cole Home Builders:Phase 1 - Lot 5White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",1416,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass",-57.6,30,27.6,"White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass"
"307",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Beveled Mirror, Etched Ribbed Glass (75 watt max)","AB20","Cole Beve597",9,1.22222222222222,11.7818181818182,129.6,"71077Cole Home Builders:Phase 1 - Lot 5Beveled Mirror, Etched Ribbed Glass (75 watt max)",1417,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",-129.6,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
"308",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","AB27","Cole Bras594",20,0.55,26.1818181818182,288,"71077Cole Home Builders:Phase 1 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1418,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",-288,140,148,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)"
"309",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Broadway Collection, Polished Brass, 6 Light (60 watt max)","AB28","Cole Broa598",3,3.66666666666667,11.7818181818182,129.6,"71077Cole Home Builders:Phase 1 - Lot 5Broadway Collection, Polished Brass, 6 Light (60 watt max)",1419,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",-129.6,60,69.6,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
"310",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, (3-60 watt, Med) Ribbed Glass","AB34","Cole Brus600",45,0.244444444444445,16.3636363636364,180,"71077Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1420,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",-180,60,120,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
"311",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass","AB35","Cole Brus599",12,0.916666666666667,4.09090909090909,45,"71077Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1421,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",-45,37,8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
"312",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass","AB36","Cole Brus601",9,1.22222222222222,18,198,"71077Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1422,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",-198,100,98,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
"313",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Cand. Light, 20 watts (8 pack)","AB38","Cole Cand606",27,0.407407407407407,6.87272727272727,75.6,"71077Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1423,"Cand. Light, 20 watts (8 pack)",-75.6,36,39.6,"Cand. Light, 20 watts (8 pack)"
"314",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Chestnut (3/60 watt)  Marble Glass","AB39","Cole Ches604",9,1.22222222222222,26.5909090909091,292.5,"71077Cole Home Builders:Phase 1 - Lot 5Chestnut (3/60 watt)  Marble Glass",1424,"Chestnut (3/60 watt)  Marble Glass",-292.5,97.2,195.3,"Chestnut (3/60 watt)  Marble Glass"
"315",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","Cole Die 595",2,5.5,11.1272727272727,122.4,"71077Cole Home Builders:Phase 1 - Lot 5Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1425,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-122.4,77.06,45.34,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"316",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Frosted Taupe (3/60 watt)  Marble Glass","AB55","Cole Fros605",11,1,25.3636363636364,279,"71077Cole Home Builders:Phase 1 - Lot 5Frosted Taupe (3/60 watt)  Marble Glass",1426,"Frosted Taupe (3/60 watt)  Marble Glass",-279,89.21,189.79,"Frosted Taupe (3/60 watt)  Marble Glass"
"317",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Pendant Bar, Cobblestone, 50lbs. max","AB65","Cole Pend602",9,1.22222222222222,2.04545454545455,22.5,"71077Cole Home Builders:Phase 1 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1427,"Pendant Bar, Cobblestone, 50lbs. max",-22.5,11.37,11.13,"Pendant Bar, Cobblestone, 50lbs. max"
"318",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty Bulbs, 100 watt (6 pack)","AB74","Cole Spec607",4,2.75,1.8,19.8,"71077Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1428,"Specialty Bulbs, 100 watt (6 pack)",-19.8,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
"319",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty, Stage & Studio Bulbs  60 watt","AB75","Cole Spec608",2,5.5,2.65909090909091,29.25,"71077Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1429,"Specialty, Stage & Studio Bulbs  60 watt",-29.25,12.5,16.75,"Specialty, Stage & Studio Bulbs  60 watt"
"320",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Sunset, Clear Glass, 1-100 watt max.","AB78","Cole Suns596",8,1.375,5.72727272727273,63,"71077Cole Home Builders:Phase 1 - Lot 5Sunset, Clear Glass, 1-100 watt max.",1430,"Sunset, Clear Glass, 1-100 watt max.",-63,35,28,"Sunset, Clear Glass, 1-100 watt max."
"321",2018,7,31,71077,"Cole Home Builders:Phase 1 - Lot 5","Co8","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","Cole Vero603",4,2.75,12.2727272727273,135,"71077Cole Home Builders:Phase 1 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1431,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-135,70,65,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"322",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Beveled Mirror, Etched Ribbed Glass (75 watt max)","AB20","Cole Beve582",9,1.22222222222222,11.7818181818182,129.6,"71078Cole Home Builders:Phase 1 - Lot 5Beveled Mirror, Etched Ribbed Glass (75 watt max)",1432,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",-129.6,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
"323",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","AB27","Cole Bras579",20,0.55,26.1818181818182,288,"71078Cole Home Builders:Phase 1 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1433,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",-288,140,148,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)"
"324",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Broadway Collection, Polished Brass, 6 Light (60 watt max)","AB28","Cole Broa583",3,3.66666666666667,11.7818181818182,129.6,"71078Cole Home Builders:Phase 1 - Lot 5Broadway Collection, Polished Brass, 6 Light (60 watt max)",1434,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",-129.6,60,69.6,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
"325",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, (3-60 watt, Med) Ribbed Glass","AB34","Cole Brus585",45,0.244444444444445,16.3636363636364,180,"71078Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1435,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",-180,60,120,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
"326",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass","AB35","Cole Brus584",12,0.916666666666667,4.09090909090909,45,"71078Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1436,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",-45,37,8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
"327",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass","AB36","Cole Brus586",9,1.22222222222222,18,198,"71078Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1437,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",-198,100,98,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
"328",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Cand. Light, 20 watts (8 pack)","AB38","Cole Cand591",27,0.407407407407407,6.87272727272727,75.6,"71078Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1438,"Cand. Light, 20 watts (8 pack)",-75.6,36,39.6,"Cand. Light, 20 watts (8 pack)"
"329",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Chestnut (3/60 watt)  Marble Glass","AB39","Cole Ches589",9,1.22222222222222,26.5909090909091,292.5,"71078Cole Home Builders:Phase 1 - Lot 5Chestnut (3/60 watt)  Marble Glass",1439,"Chestnut (3/60 watt)  Marble Glass",-292.5,97.2,195.3,"Chestnut (3/60 watt)  Marble Glass"
"330",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","Cole Die 580",2,5.5,11.1272727272727,122.4,"71078Cole Home Builders:Phase 1 - Lot 5Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1440,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-122.4,77.06,45.34,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"331",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Frosted Taupe (3/60 watt)  Marble Glass","AB55","Cole Fros590",11,1,25.3636363636364,279,"71078Cole Home Builders:Phase 1 - Lot 5Frosted Taupe (3/60 watt)  Marble Glass",1441,"Frosted Taupe (3/60 watt)  Marble Glass",-279,89.21,189.79,"Frosted Taupe (3/60 watt)  Marble Glass"
"332",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Pendant Bar, Cobblestone, 50lbs. max","AB65","Cole Pend587",9,1.22222222222222,2.04545454545455,22.5,"71078Cole Home Builders:Phase 1 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1442,"Pendant Bar, Cobblestone, 50lbs. max",-22.5,11.37,11.13,"Pendant Bar, Cobblestone, 50lbs. max"
"333",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty Bulbs, 100 watt (6 pack)","AB74","Cole Spec592",4,2.75,1.8,19.8,"71078Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1443,"Specialty Bulbs, 100 watt (6 pack)",-19.8,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
"334",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty, Stage & Studio Bulbs  60 watt","AB75","Cole Spec593",2,5.5,2.65909090909091,29.25,"71078Cole Home Builders:Phase 1 - Lot 5Specialty, Stage & Studio Bulbs  60 watt",1444,"Specialty, Stage & Studio Bulbs  60 watt",-29.25,12.5,16.75,"Specialty, Stage & Studio Bulbs  60 watt"
"335",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Sunset, Clear Glass, 1-100 watt max.","AB78","Cole Suns581",8,1.375,5.72727272727273,63,"71078Cole Home Builders:Phase 1 - Lot 5Sunset, Clear Glass, 1-100 watt max.",1445,"Sunset, Clear Glass, 1-100 watt max.",-63,35,28,"Sunset, Clear Glass, 1-100 watt max."
"336",2018,7,27,71078,"Cole Home Builders:Phase 1 - Lot 5","Co8","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","AB85","Cole Vero588",4,2.75,12.2727272727273,135,"71078Cole Home Builders:Phase 1 - Lot 5Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",1446,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max",-135,70,65,"Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max"
"337",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Beveled Mirror, Etched Ribbed Glass (75 watt max)","AB20","Cole Beve525",9,1.22222222222222,11.7818181818182,129.6,"71079Cole Home Builders:Phase 1 - Lot 5Beveled Mirror, Etched Ribbed Glass (75 watt max)",1447,"Beveled Mirror, Etched Ribbed Glass (75 watt max)",-129.6,73.49,56.11,"Beveled Mirror, Etched Ribbed Glass (75 watt max)"
"338",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","AB27","Cole Bras522",20,0.55,26.1818181818182,288,"71079Cole Home Builders:Phase 1 - Lot 5BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",1448,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)",-288,140,148,"BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)"
"339",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Broadway Collection, Polished Brass, 6 Light (60 watt max)","AB28","Cole Broa526",3,3.66666666666667,11.7818181818182,129.6,"71079Cole Home Builders:Phase 1 - Lot 5Broadway Collection, Polished Brass, 6 Light (60 watt max)",1449,"Broadway Collection, Polished Brass, 6 Light (60 watt max)",-129.6,60,69.6,"Broadway Collection, Polished Brass, 6 Light (60 watt max)"
"340",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, (3-60 watt, Med) Ribbed Glass","AB34","Cole Brus528",45,0.244444444444445,16.3636363636364,180,"71079Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, (3-60 watt, Med) Ribbed Glass",1450,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass",-180,60,120,"Brushed Nickel, (3-60 watt, Med) Ribbed Glass"
"341",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass","AB35","Cole Brus527",12,0.916666666666667,4.09090909090909,45,"71079Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",1451,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass",-45,37,8,"Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass"
"342",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass","AB36","Cole Brus529",9,1.22222222222222,18,198,"71079Cole Home Builders:Phase 1 - Lot 5Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",1452,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass",-198,100,98,"Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass"
"343",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Cand. Light, 20 watts (8 pack)","AB38","Cole Cand534",27,0.407407407407407,6.87272727272727,75.6,"71079Cole Home Builders:Phase 1 - Lot 5Cand. Light, 20 watts (8 pack)",1453,"Cand. Light, 20 watts (8 pack)",-75.6,36,39.6,"Cand. Light, 20 watts (8 pack)"
"344",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Chestnut (3/60 watt)  Marble Glass","AB39","Cole Ches532",9,1.22222222222222,26.5909090909091,292.5,"71079Cole Home Builders:Phase 1 - Lot 5Chestnut (3/60 watt)  Marble Glass",1454,"Chestnut (3/60 watt)  Marble Glass",-292.5,97.2,195.3,"Chestnut (3/60 watt)  Marble Glass"
"345",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","AB45","Cole Die 523",2,5.5,11.1272727272727,122.4,"71079Cole Home Builders:Phase 1 - Lot 5Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",1455,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass",-122.4,77.06,45.34,"Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass"
"346",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Frosted Taupe (3/60 watt)  Marble Glass","AB55","Cole Fros533",11,1,25.3636363636364,279,"71079Cole Home Builders:Phase 1 - Lot 5Frosted Taupe (3/60 watt)  Marble Glass",1456,"Frosted Taupe (3/60 watt)  Marble Glass",-279,89.21,189.79,"Frosted Taupe (3/60 watt)  Marble Glass"
"347",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Pendant Bar, Cobblestone, 50lbs. max","AB65","Cole Pend530",9,1.22222222222222,2.04545454545455,22.5,"71079Cole Home Builders:Phase 1 - Lot 5Pendant Bar, Cobblestone, 50lbs. max",1457,"Pendant Bar, Cobblestone, 50lbs. max",-22.5,11.37,11.13,"Pendant Bar, Cobblestone, 50lbs. max"
"348",2018,7,12,71079,"Cole Home Builders:Phase 1 - Lot 5","Co8","Specialty Bulbs, 100 watt (6 pack)","AB74","Cole Spec535",4,2.75,1.8,19.8,"71079Cole Home Builders:Phase 1 - Lot 5Specialty Bulbs, 100 watt (6 pack)",1458,"Specialty Bulbs, 100 watt (6 pack)",-19.8,9.5,10.3,"Specialty Bulbs, 100 watt (6 pack)"
